fid,fname,tid,q,Lq,l,Ll,k,Lk,a,La,ktotal,Lktotal,w,Lw,t,Lt,lnvoyage_oper,lnF1tonnage,soil,woil,bone,L,voyage_oper,Ktotal,Q,A,W,rev,K,Kprime,exit,bk,bK,bW,bt,cons,omega
790,"Nickerson, Stephen",1842,2.4779379,2.0412202,3.0617154,3.0549638,5.2417469,5.2417469,.69314718,0,12.263239,12.268262,14.041601,14.05254,42,41,0,5.2417469,.262499988079071,.02,0,21.36417198181152,1,211766.3332748413,11.91666603088379,2,1253689.8,.198375,189,189,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.44423926
790,"Nickerson, Stephen",1851,1.704748,,3.1158891,,5.2417469,,2.3978953,2.3025851,12.250927,12.153888,13.958548,13.966244,51,50,0,5.2417469,.125,0,0,22.5534725189209,1,209175.0332870483,5.5,11,1153772,.18451251,189,189,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.13347772
790,"Nickerson, Stephen",1852,1.704748,1.704748,3.1158891,3.1158891,5.2417469,5.2417469,2.4849067,2.3978953,12.285057,12.250927,13.949748,13.958548,52,51,0,5.2417469,.125,0,0,22.5534725189209,1,216437.4499206543,5.5,12,1143664.4,.17943749,189,189,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.11174066
790,"Nickerson, Stephen",1853,1.7107302,1.704748,3.120724,3.1158891,5.2417469,5.2417469,2.5649493,2.4849067,12.326688,12.285057,13.941074,13.949748,53,52,0,5.2417469,.124499998986721,.003,0,22.66278076171875,1,225638.1165618896,5.532999992370605,13,1133787.4,.18218669,189,189,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.084147237
790,"Nickerson, Stephen",1854,1.7107302,1.7107302,3.120724,3.120724,5.2417469,5.2417469,2.6390574,2.5649493,12.296849,12.326688,13.932406,13.941074,54,53,0,5.2417469,.124499998986721,.003,0,22.66278076171875,1,219004.9499206543,5.532999992370605,14,1124002,.20083304,189,189,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.065758176
790,"Nickerson, Stephen",1855,2.2547944,1.7107302,3.1259003,3.120724,5.2417469,5.2417469,2.7080503,2.6390574,12.276958,12.296849,13.924961,13.932406,55,54,0,5.2417469,.1499999910593033,.15,1.333333333333333,22.78039360046387,1,214691.6999282837,9.533332824707031,15,1115665.3,1.0109434,189,189,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.49265611
790,"Nickerson, Stephen",1856,2.2547944,2.2547944,3.1259003,3.1259003,5.2417469,5.2417469,2.7725887,2.7080503,12.284708,12.276958,13.918493,13.924961,56,55,0,5.2417469,.1499999910593033,.15,1.333333333333333,22.78039360046387,1,216361.9499053955,9.533332824707031,16,1108472,1.2197006,189,189,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.50465876
790,"Nickerson, Stephen",1857,2.2547944,2.2547944,3.1259003,3.1259003,5.2417469,5.2417469,2.8332133,2.7725887,12.268147,12.284708,13.912344,13.918493,57,56,0,5.2417469,.1499999910593033,.15,1.333333333333333,22.78039360046387,1,212808.3665618896,9.533332824707031,17,1101677,1.6492403,189,189,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.51440418
790,"Nickerson, Stephen",1858,2.0988903,2.2547944,3.1323454,3.1259003,5.2417469,5.2417469,2.8903718,2.8332133,12.191801,12.268147,13.9066,13.912344,58,57,0,5.2417469,.1723333448171616,.0313333333333333,0,22.92769241333008,1,197166.0332565308,8.157112121582031,18,1095366.6,.25145605,189,189,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.364081
790,"Nickerson, Stephen",1859,2.0988903,2.0988903,3.1323454,3.1323454,5.2417469,5.2417469,2.9444389,2.8903718,12.144669,12.191801,13.901892,13.9066,59,58,0,5.2417469,.1723333448171616,.0313333333333333,0,22.92769241333008,1,188088.6999053955,8.157112121582031,19,1090221.4,.26851943,189,189,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.3671715
790,"Nickerson, Stephen",1860,2.1156797,2.0988903,3.1075382,3.1323454,5.2417469,5.2417469,2.9957323,2.9444389,12.051511,12.144669,13.897676,13.901892,60,59,0,,.1611666679382324,.0656666666666667,0,22.36591911315918,1,171358.1165924072,8.295222282409668,20,1085635.8,.27985626,189,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.38318136
791,"Norris, William E. et al",1831,2.985682,,3.3073614,,5.9295893,,0,,11.709011,,14.143479,,31,30,0,5.9295893,.449999988079071,0,0,27.31296157836914,1,121663.0833358765,19.79999923706055,1,1388145,.28954688,376,376,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.025473423
791,"Norris, William E. et al",1832,2.985682,2.985682,3.3073614,3.3073614,5.9295893,5.9295893,.69314718,0,11.88026,11.709011,14.136092,14.143479,32,31,0,5.9295893,.449999988079071,0,0,27.31296157836914,1,144387.9999923706,19.79999923706055,2,1377929.1,.36975002,376,376,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.0027752526
791,"Norris, William E. et al",1833,2.985682,2.985682,3.3073614,3.3073614,5.9295893,5.9295893,1.0986123,.69314718,12.016452,11.88026,14.127716,14.136092,33,32,0,5.9295893,.449999988079071,0,0,27.31296157836914,1,165454.4999237061,19.79999923706055,3,1366435.8,.38249999,376,376,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.021980185
791,"Norris, William E. et al",1834,2.985682,2.985682,3.3073614,3.3073614,5.9295893,5.9295893,1.3862944,1.0986123,12.010337,12.016452,14.11869,14.127716,34,33,0,,.449999988079071,0,0,27.31296157836914,1,164445.9166183472,19.79999923706055,4,1354156.4,.315375,376,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.042747129
792,Northam & Fearing,1837,.22047332,,2.7661467,,4.7449322,,0,,12.111172,,14.091479,,37,36,0,4.7449322,.0274999998509884,.002,0,15.89725875854492,1,181892.5832901001,1.246666669845581,1,1317806.1,.019948162,115,115,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-1.4286035
792,Northam & Fearing,1838,1.0711268,.22047332,2.7620232,2.7661467,4.7449322,4.7449322,.69314718,0,12.081944,12.111172,14.082073,14.091479,38,37,0,4.7449322,.0659166648983955,.001,0,15.83184051513672,1,176653.2499465942,2.91866660118103,2,1305469.5,.049871691,115,115,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.55682606
792,Northam & Fearing,1839,1.5240253,1.0711268,2.7578826,2.7620232,4.7449322,4.7449322,1.0986123,.69314718,12.124185,12.081944,14.072806,14.082073,39,38,0,4.7449322,.104333333671093,0,0,15.76642322540283,1,184274.9999389648,4.590666770935059,3,1293427.8,.09738864,115,115,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.08011321
792,Northam & Fearing,1840,1.4000329,1.5240253,2.7002339,2.7578826,4.7449322,4.7449322,1.3862944,1.0986123,12.138627,12.124185,14.06289,14.072806,40,39,0,4.7449322,.0921666622161865,0,0,14.88321208953857,1,186955.6666030884,4.055333137512207,4,1280664.6,.089094438,115,115,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.17915422
792,Northam & Fearing,1841,1.258461,1.4000329,2.6390574,2.7002339,4.7449322,4.7449322,1.6094379,1.3862944,12.268262,12.138627,14.05254,14.06289,41,40,0,,.0799999982118607,0,0,14.00000095367432,1,212832.666557312,3.519999980926514,5,1267478.5,.070348382,115,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.2890234
793,"Norton, Grafton",1832,2.9166892,,3.3197806,,5.8998976,,0,,11.88026,,14.136092,,32,31,0,6.6236224,.4199999868869781,0,0,27.65428161621094,1,144387.9999923706,18.47999954223633,1,1377929.1,.34510002,365,752.66663,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.041046735
793,"Norton, Grafton",1833,3.6098363,2.9166892,4.0213223,3.3197806,6.6236224,5.8998976,.69314718,0,12.016452,11.88026,14.127716,14.136092,33,32,.69314718,7.0332127,.8399999737739563,0,0,55.77479934692383,2,165454.4999237061,36.95999908447266,2,1366435.8,.71399999,752.6666564941406,1133.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.071966961
793,"Norton, Grafton",1834,4.2583513,3.6098363,4.4195447,4.0213223,7.0332127,6.6236224,1.0986123,.69314718,12.010337,12.016452,14.11869,14.127716,34,33,1.0986123,7.0332127,1.606666624546051,0,0,83.0584602355957,3,164445.9166183472,70.69332885742188,3,1354156.4,1.1260056,1133.666656494141,1133.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.17352057
793,"Norton, Grafton",1835,4.2583513,4.2583513,4.4195447,4.4195447,7.0332127,7.0332127,1.3862944,1.0986123,12.04953,12.010337,14.110006,14.11869,35,34,1.0986123,7.0332127,1.606666624546051,0,0,83.0584602355957,3,171019.0832748413,70.69332885742188,4,1342449.9,1.2625289,1133.666656494141,1133.6666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.19505763
793,"Norton, Grafton",1836,4.2645559,4.2583513,4.4190526,4.4195447,7.0332127,7.0332127,1.6094379,1.3862944,12.110042,12.04953,14.100958,14.110006,36,35,1.0986123,6.6236224,1.61666664481163,0,0,83.01758003234863,3,181687.2499313354,71.13333129882813,5,1330357.3,1.2644292,1133.666656494141,752.66663,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.22509395
793,"Norton, Grafton",1837,3.6333668,4.2645559,4.019855,4.4190526,6.6236224,7.0332127,1.7917595,1.6094379,12.111172,12.110042,14.091479,14.100958,37,36,.69314718,6.6236224,.8599999845027924,0,0,55.69303894042969,2,181892.5832901001,37.84000015258789,6,1317806.1,.60516173,752.6666564941406,752.66663,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.040448781
793,"Norton, Grafton",1838,3.9789338,3.6333668,4.0256824,4.019855,6.6236224,6.6236224,1.9459101,1.7917595,12.081944,12.111172,14.082073,14.091479,38,37,.69314718,6.6236224,1.214999973773956,0,0,56.01852416992188,2,176653.2499465942,53.45999908447266,7,1305469.5,.91390777,752.6666564941406,752.66663,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.40713972
793,"Norton, Grafton",1839,3.9789338,3.9789338,4.0256824,4.0256824,6.6236224,6.6236224,2.0794415,1.9459101,12.124185,12.081944,14.072806,14.082073,39,38,.69314718,6.6236224,1.214999973773956,0,0,56.01852416992188,2,184274.9999389648,53.45999908447266,8,1293427.8,1.1341265,752.6666564941406,752.66663,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.43095407
793,"Norton, Grafton",1840,3.874944,3.9789338,4.0300717,4.0256824,6.6236224,6.6236224,2.1972246,2.0794415,12.138627,12.124185,14.06289,14.072806,40,39,.69314718,6.6236224,1.094999969005585,0,0,56.26495742797852,2,186955.6666030884,48.18000030517578,9,1280664.6,1.0584999,752.6666564941406,752.66663,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.35191566
793,"Norton, Grafton",1841,3.5452979,3.874944,4.0381913,4.0300717,6.6236224,6.6236224,2.3025851,2.1972246,12.268262,12.138627,14.05254,14.06289,41,40,.69314718,6.6236224,.7174999862909317,.14,1.4,56.72364616394043,2,212832.666557312,34.65000152587891,10,1267478.5,.93013293,752.6666564941406,752.66663,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.053972244
793,"Norton, Grafton",1842,3.2733641,3.5452979,4.0419259,4.0381913,6.6236224,6.6236224,2.3978953,2.3025851,12.263239,12.268262,14.041601,14.05254,42,41,.69314718,6.6236224,.4599999934434891,.28,2.8,56.9359016418457,2,211766.3332748413,26.39999961853027,11,1253689.8,1.1277521,752.6666564941406,752.66663,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.19013208
793,"Norton, Grafton",1843,3.2733641,3.2733641,4.0419259,4.0419259,6.6236224,6.6236224,2.4849067,2.3978953,12.279578,12.263239,14.031227,14.041601,43,42,.69314718,6.6236224,.4599999934434891,.28,2.8,56.9359016418457,2,215254.9999313354,26.39999961853027,12,1240751,1.43695,752.6666564941406,752.66663,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.16341662
793,"Norton, Grafton",1844,3.2733641,3.2733641,4.0419259,4.0419259,6.6236224,6.6236224,2.5649493,2.4849067,12.362119,12.279578,14.021094,14.031227,44,43,.69314718,5.960146,.4599999934434891,.28,2.8,56.9359016418457,2,233775.9999313354,26.39999961853027,13,1228242.1,1.6970179,752.6666564941406,387.66666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.13462092
793,"Norton, Grafton",1845,2.6378958,3.2733641,3.369755,4.0419259,5.960146,6.6236224,2.6390574,2.5649493,12.438435,12.362119,14.010608,14.021094,45,44,0,5.960146,.1474999934434891,.4087499999999999,3.15,29.0714054107666,1,252315.1666030884,13.98374938964844,14,1215428.9,1.3706272,387.6666564941406,387.66666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.053789351
793,"Norton, Grafton",1846,2.4331017,2.6378958,3.3766415,3.369755,5.960146,5.960146,2.7080503,2.6390574,12.381245,12.438435,14.000108,14.010608,46,45,0,5.960146,.0350000001490116,.5375,3.5,29.27229499816895,1,238290.3332901001,11.39416694641113,15,1202733.8,1.5060265,387.6666564941406,387.66666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.2346998
793,"Norton, Grafton",1847,2.4331017,2.4331017,3.3766415,3.3766415,5.960146,5.960146,2.7725887,2.7080503,12.362609,12.381245,13.99081,14.000108,47,46,0,5.960146,.0350000001490116,.5375,3.5,29.27229499816895,1,233890.5832748413,11.39416694641113,16,1191604,1.3559719,387.6666564941406,387.66666,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.21350023
793,"Norton, Grafton",1848,2.4331017,2.4331017,3.3766415,3.3766415,5.960146,5.960146,2.8332133,2.7725887,12.291662,12.362609,13.981936,13.99081,48,47,0,,.0350000001490116,.5375,3.5,29.27229499816895,1,217871.8332824707,11.39416694641113,17,1181074.4,1.2285856,387.6666564941406,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.1961934
796,Nye & Thompson,1832,3.4797006,,3.4965076,,5.9242558,,0,,11.88026,,14.136092,,32,31,0,5.9242558,.737500011920929,0,0,33.00000381469727,1,144387.9999923706,32.45000076293945,1,1377929.1,.6059792,374,374,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.49676168
796,Nye & Thompson,1833,3.4797006,3.4797006,3.4965076,3.4965076,5.9242558,5.9242558,.69314718,0,12.016452,11.88026,14.127716,14.136092,33,32,0,5.9242558,.737500011920929,0,0,33.00000381469727,1,165454.4999237061,32.45000076293945,2,1366435.8,.62687504,374,374,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.5215171
796,Nye & Thompson,1834,3.4797006,3.4797006,3.4965076,3.4965076,5.9242558,5.9242558,1.0986123,.69314718,12.010337,12.016452,14.11869,14.127716,34,33,0,5.9242558,.737500011920929,0,0,33.00000381469727,1,164445.9166183472,32.45000076293945,3,1354156.4,.5168646,374,374,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.54228407
796,Nye & Thompson,1835,3.4797006,3.4797006,3.4965076,3.4965076,5.9242558,5.9242558,1.3862944,1.0986123,12.04953,12.010337,14.110006,14.11869,35,34,0,,.737500011920929,0,0,33.00000381469727,1,171019.0832748413,32.45000076293945,4,1342449.9,.57953227,374,0,1,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.56382114
798,"Nye, T. & A. R.",1832,2.3978953,,2.8903718,,5.3518581,,0,,11.88026,,14.136092,,32,31,0,6.6682281,.25,0,0,18,1,144387.9999923706,11,1,1377929.1,.20541668,211,787,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.0072043063
798,"Nye, T. & A. R.",1833,3.9625683,2.3978953,4.1871552,2.8903718,6.6682281,5.3518581,.69314718,0,12.016452,11.88026,14.127716,14.136092,33,32,1.0986123,7.2940373,.9175000116229057,.6666666666666666,0,65.83524131774902,3,165454.4999237061,52.59222030639648,2,1366435.8,.95320839,787,1471.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.23461238
798,"Nye, T. & A. R.",1834,4.4308128,3.9625683,4.7347522,4.1871552,7.2940373,6.6682281,1.0986123,.69314718,12.010337,12.016452,14.11869,14.127716,34,33,1.6094379,7.4027562,1.491166673600674,1.003,0,113.835241317749,5,164445.9166183472,83.99967193603516,3,1354156.4,1.3116902,1471.5,1640.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.076112278
798,"Nye, T. & A. R.",1835,4.5961995,4.4308128,4.905652,4.7347522,7.4027562,7.2940373,1.3862944,1.0986123,12.04953,12.010337,14.110006,14.11869,35,34,1.7917595,7.5860424,1.727500021457672,1.259833333333333,2.745833333333334,135.0509166717529,6,171019.0832748413,99.10694885253906,4,1342449.9,2.35654,1640.5,1970.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.15054689
798,"Nye, T. & A. R.",1836,4.6538081,4.5961995,5.106493,4.905652,7.5860424,7.4027562,1.6094379,1.3862944,12.110042,12.04953,14.100958,14.110006,36,35,1.9459101,7.5860424,1.585583329200745,1.921,5.491666666666667,165.0903644561768,7,181687.2499313354,104.9839935302734,5,1330357.3,3.1894076,1970.5,1970.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.042344846
798,"Nye, T. & A. R.",1837,4.5258427,4.6538081,5.12919,5.106493,7.5860424,7.5860424,1.7917595,1.6094379,12.111172,12.110042,14.091479,14.100958,37,36,1.9459101,7.3155508,1.287666659802198,1.948166666666667,2.745833333333334,168.8802375793457,7,181892.5832901001,92.37371826171875,6,1317806.1,1.9560926,1970.5,1503.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.062871061
798,"Nye, T. & A. R.",1838,4.3558578,4.5258427,4.8269272,5.12919,7.3155508,7.5860424,1.9459101,1.7917595,12.081944,12.111172,14.082073,14.091479,38,37,1.6094379,7.3155508,1.22239999845624,1.317166666666667,0,124.8268222808838,5,176653.2499465942,77.93365478515625,7,1305469.5,1.3014523,1503.5,1503.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.068140015
798,"Nye, T. & A. R.",1839,4.4161639,4.3558578,4.8368945,4.8269272,7.3155508,7.3155508,2.0794415,1.9459101,12.124185,12.081944,14.072806,14.082073,39,38,1.6094379,7.3155508,1.381633333861828,1.19925,0,126.0772342681885,5,184274.9999389648,82.77811431884766,8,1293427.8,1.6646214,1503.5,1503.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.15226044
798,"Nye, T. & A. R.",1840,4.4080729,4.4161639,4.8086915,4.8368945,7.3155508,7.3155508,2.1972246,2.0794415,12.138627,12.124185,14.06289,14.072806,40,39,1.6094379,7.5161614,1.295466661453247,1.369666666666667,0,122.5711078643799,5,186955.6666030884,82.11109161376953,9,1280664.6,1.6494877,1503.5,1837.5,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.16912091
798,"Nye, T. & A. R.",1841,4.5566459,4.4080729,5.0387964,4.8086915,7.5161614,7.3155508,2.3025851,2.1972246,12.268262,12.138627,14.05254,14.06289,41,40,1.7917595,7.5233912,1.420633301138878,1.786666666666667,3,154.2841949462891,6,212832.666557312,95.26342010498047,10,1267478.5,2.3319385,1837.5,1850.8334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.14182892
798,"Nye, T. & A. R.",1842,4.5449924,4.5566459,5.1036725,5.0387964,7.5233912,7.5161614,2.3978953,2.3025851,12.263239,12.268262,14.041601,14.05254,42,41,1.7917595,7.8231788,1.156816631555557,2.359625,19.33333333333333,164.6253547668457,6,211766.3332748413,94.15972900390625,11,1253689.8,6.4565897,1850.833343505859,2497.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.15052444
798,"Nye, T. & A. R.",1843,4.8728189,4.5449924,5.4535527,5.1036725,7.8231788,7.5233912,2.4849067,2.3978953,12.279578,12.263239,14.031227,14.041601,43,42,2.0794415,7.8231788,1.63686665520072,2.733433333333333,26.66666666666666,233.5865650177002,8,215254.9999313354,130.6887969970703,12,1240751,11.918579,2497.833343505859,2497.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.19488257
798,"Nye, T. & A. R.",1844,4.9056525,4.8728189,5.4439116,5.4535527,7.8231788,7.8231788,2.5649493,2.4849067,12.362119,12.279578,14.021094,14.031227,44,43,2.0794415,7.8231788,1.681633334606886,2.679641666666666,27.75416666666667,231.3452911376953,8,233775.9999313354,135.051025390625,13,1228242.1,14.087386,2497.833343505859,2497.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.25651187
798,"Nye, T. & A. R.",1845,4.8087039,4.9056525,5.4450293,5.4439116,7.8231788,7.8231788,2.6390574,2.5649493,12.438435,12.362119,14.010608,14.021094,45,44,2.0794415,7.8231788,1.680233329534531,2.315725,22.11016666666666,231.6040267944336,8,252315.1666030884,122.5726318359375,14,1215428.9,10.019959,2497.833343505859,2497.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.18937792
798,"Nye, T. & A. R.",1846,4.7303953,4.8087039,5.4514847,5.4450293,7.8231788,7.8231788,2.7080503,2.6390574,12.381245,12.438435,14.000108,14.010608,46,45,2.0794415,7.8231788,1.63198331091553,2.1776,18.87866666666667,233.1040287017822,8,238290.3332901001,113.34033203125,15,1202733.8,9.2239256,2497.833343505859,2497.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.13495305
798,"Nye, T. & A. R.",1847,4.7152185,4.7303953,5.4525733,5.4514847,7.8231788,7.8231788,2.7725887,2.7080503,12.362609,12.381245,13.99081,14.000108,47,46,2.0794415,7.6529412,1.641316660679877,2.149925,17.32783333333333,233.3579025268555,8,233890.5832748413,111.6332244873047,16,1191604,8.0469208,2497.833343505859,2106.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.14097583
798,"Nye, T. & A. R.",1848,4.5987411,4.7152185,5.3097811,5.4525733,7.6529412,7.8231788,2.8332133,2.7725887,12.291662,12.362609,13.981936,13.99081,48,47,1.9459101,7.6529412,1.334300005808473,2.125625,18.47725,202.3058910369873,7,217871.8332824707,99.35914611816406,17,1181074.4,7.5103097,2106.833343505859,2106.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.21794638
798,"Nye, T. & A. R.",1849,4.7207046,4.5987411,5.2857385,5.3097811,7.6529412,7.6529412,2.8903718,2.8332133,12.200253,12.291662,13.973796,13.981936,49,48,1.9459101,7.7848201,1.492200026288629,2.139,21.1775,197.5000019073486,7,198839.4166183472,112.2472991943359,18,1171500.5,10.686977,2106.833343505859,2403.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.35360315
798,"Nye, T. & A. R.",1850,4.828548,4.7207046,5.4026775,5.2857385,7.7848201,7.6529412,2.9444389,2.8903718,12.153888,12.200253,13.966244,13.973796,50,49,2.0794415,8.0179119,1.782700011506677,2.14625,21.1775,222,8,189830.6666183472,125.029296875,19,1162686.8,12.169082,2403.833343505859,3034.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.33855036
798,"Nye, T. & A. R.",1851,5.1146536,4.828548,5.6347895,5.4026775,8.0179119,7.7848201,2.9957323,2.9444389,12.250927,12.153888,13.958548,13.966244,51,50,2.3025851,7.9458504,2.059475032612681,2.6272,34.46645,280.0000019073486,10,209175.0332870483,166.4430847167969,20,1153772,18.214386,3034.833343505859,2823.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.40398839
798,"Nye, T. & A. R.",1852,5.0074563,5.1146536,5.5683446,5.6347895,7.9458504,8.0179119,3.0445225,2.9957323,12.285057,12.250927,13.949748,13.958548,52,51,2.1972246,8.0730391,1.572999984025955,2.4124,36.5054,262.0000019073486,9,216437.4499206543,149.5238800048828,21,1143664.4,25.656345,2823.833343505859,3206.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.3930887
798,"Nye, T. & A. R.",1853,5.0710144,5.0074563,5.6920471,5.5683446,8.0730391,7.9458504,3.0910425,3.0445225,12.326688,12.285057,13.941074,13.949748,53,52,2.3025851,8.0730391,1.796000003814697,2.417108333333333,36.5054,296.4999980926514,10,225638.1165618896,159.3358764648438,22,1133787.4,18.838188,3206.833343505859,3206.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.34665862
798,"Nye, T. & A. R.",1854,5.0195112,5.0710144,5.676754,5.6920471,8.0730391,8.0730391,3.1354942,3.0910425,12.296849,12.326688,13.932406,13.941074,54,53,2.3025851,8.0730391,1.674924983642995,2.412558333333334,35.2912,291.9999961853027,10,219004.9499206543,151.3373413085938,23,1124002,19.079947,3206.833343505859,3206.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.31354451
798,"Nye, T. & A. R.",1855,4.9541087,5.0195112,5.6784649,5.676754,8.0730391,8.0730391,3.1780539,3.1354942,12.276958,12.296849,13.924961,13.932406,55,54,2.3025851,8.1855822,1.62301663774997,2.345266666666667,31.9743,292.4999980926514,10,214691.6999282837,141.7561950683594,24,1115665.3,19.695694,3206.833343505859,3588.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.26249212
798,"Nye, T. & A. R.",1856,5.0119805,4.9541087,5.817111,5.6784649,8.1855822,8.0730391,3.2188759,3.1780539,12.284708,12.276958,13.918493,13.924961,56,55,2.3978953,8.2680483,1.920100015588105,2.2789,29.8716,335.9999942779541,11,216361.9499053955,150.2019195556641,25,1108472,23.895802,3588.833343505859,3897.3333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.21592061
798,"Nye, T. & A. R.",1857,5.0150409,5.0119805,5.9242558,5.817111,8.2680483,8.1855822,3.2580965,3.2188759,12.268147,12.284708,13.912344,13.918493,57,56,2.4849067,8.2680483,2.165158349089324,1.973083333333333,25.1797,373.9999980926514,12,212808.3665618896,150.6623077392578,26,1101677,29.606089,3897.333343505859,3897.3333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.14340042
798,"Nye, T. & A. R.",1858,4.8950109,5.0150409,5.8985267,5.9242558,8.2680483,8.2680483,3.2958369,3.2580965,12.191801,12.268147,13.9066,13.912344,58,57,2.4849067,8.1875315,2.051483354531229,1.779833333333333,19.70736666666667,364.5000019073486,12,197166.0332565308,133.6214752197266,27,1095366.6,24.118465,3897.333343505859,3595.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,.028951341
798,"Nye, T. & A. R.",1859,4.7410836,4.8950109,5.8051348,5.8985267,8.1875315,8.2680483,3.3322046,3.2958369,12.144669,12.191801,13.901892,13.9066,59,58,2.3978953,8.090045,1.694750028662384,1.822733333333333,18.17693333333333,332,11,188088.6999053955,114.5582580566406,28,1090221.4,20.610218,3595.833343505859,3261.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.038576439
798,"Nye, T. & A. R.",1860,4.6007028,4.7410836,5.6801724,5.8051348,8.090045,8.1875315,3.3672957,3.3322046,12.051511,12.144669,13.897676,13.901892,60,59,2.3025851,7.9500909,1.353750008158386,1.748733333333333,18.17693333333333,293.0000038146973,10,171358.1165924072,99.55425262451172,29,1085635.8,18.644938,3261.833343505859,2835.8333,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.078869618
798,"Nye, T. & A. R.",1861,4.3942342,4.6007028,5.46806,5.6801724,7.9500909,8.090045,3.4011974,3.3672957,11.897931,12.051511,13.894493,13.897676,61,60,2.0794415,7.4162784,.9316666750237346,1.748566666666667,18.17693333333333,237,8,146962.1998901367,80.98258972167969,30,1082185.8,15.032374,2835.833343505859,1662.8334,0,1.0346789,-.04479159,3.6679804,.012068283,-54.851723,-.1478015
