year,sperm,oil,bone,tonnage,sperm_caught,baleen_caught_oil,baleen_caught_bone,baleen_caught,whale_catch,index,gdp,sperm_oil_price,whale_oil_price,pred_bone_price,cpi,soil_real_price,woil_real_price,bone_real_price,soil_catchval,woil_catchval,bone_catchval,soil_cpi,woil_cpi,bone_cpi,soil_gpi,woil_gpi,bone_gpi,soil_catchval_cpi,woil_catchval_cpi,bone_catchval_cpi,soil_catchval_gpi,woil_catchval_gpi,bone_catchval_gpi,event,event_ton,event_cap,pop,real_gdp,real_gdp_per_capita,resident_population,johnston_williamson_estimates,berry,industrial_production_davies,pop_baleen,pop_sperm,whale_pop,whale_ratio,oil_cpi,whale_cpi,nmaster,nagent,nvoyage,petroleum_price,petroleum_price_ma,org_petroleum_price,ln_petroleum_price_ma,ln_petroleum_price,petroleum_quantity,wages_unskilled_labor,sperm_ratio,baleen_ratio,q_demanded,q_demanded_pre,q_demanded_post,soil_from_whale,ln_sperm,ln_oil,ln_bone,ln_soil_from_whale,ln_whale_catch,ln_tonnage,ln_soil_cpi,ln_woil_cpi,ln_oil_cpi,ln_bone_cpi,ln_whale_cpi,ln_event,ln_event_ton,ln_event_cap,ln_pop,ln_resident_population,ln_pop_baleen,ln_pop_sperm,ln_whale_pop,ln_petroleum_quantity,ln_sperm_caught,ln_baleen_caught,ln_index,ln_gdp,ln_real_gdp,ln_real_gdp_per_capita,ln_johnston_williamson_estimates,ln_berry,ln_industrial_production_davies,ln_wages_unskilled_labor,post_1829,post_1839,post_1849,post_1859,post_1869,post_1879,post_1889,post_1899,t,t2,t3,rev_cpi,rev_catchval_cpi,rev_catchval,rev_gpi,rev_catchval_gpi,rev_real,rev,price_whale_cpi,price_whale_catchval_cpi,price_whale_catchval,price_whale_gpi,price_whale_catchval_gpi,price_whale_real,price_whale,ln_price_whale,ln_price_whale_cpi,ln_price_whale_catchval_cpi,ln_price_whale_catchval,ln_price_whale_gpi,ln_price_whale_catchval_gpi,ln_price_whale_real,r_us,high_grade,r_new_england,r_railroad,highgrade,mediumgrade,new_england_hat,ln_r_us,ln_r_new_england,ln_r_railroad,money_market_rates,ln_money_market_rates,ln_wages,northeast,south,plains,west,wages,shipbuilding_capital_costs,wp_wholesale_prices,input_prices,freight_rates,tfp,freight_rate,seamen_wage,schwert,boston_banks,boston_industrials
1814,1.033333301544189,0,0,1036.5,45.466667,0,0,0,45.466667,13.172,1392,1.25,1.4,.094937563,63,.69,.76999998,,1.25,1.4,.0949376,.57539684,.64444441,.043701418,.8058176,.90251571,.061201889,.57539684,.64444441,.043701436,.8058176,.90251571,.061201915,1,242,.23347805,8240,11251,1392,8085,1472,135,13,363896.19,1102783.9,1466680,3.0304904,.89761901,3476.772,103,7,6,100,,,,,.1,97,1,0,1.0333333,1.0333333,,47740,.032789793,,,10.773525,3.8169794,6.9436049,-.55269533,-.43936673,-.10800957,-3.1303747,8.1538591,0,5.4889379,-1.4546672,9.0167561,8.9977655,12.804624,13.913348,14.198512,-2.3025851,3.8169794,,2.5780933,7.2384968,9.3282127,7.2384968,7.2943773,4.9052749,2.5649493,4.5747108,0,0,0,0,0,0,0,0,14,196,2744,22296.627,22296.627,48437.5,31225.432,31225.432,,48437.5,490.39502,490.39502,1065.3409,686.77637,686.77637,,1065.3409,6.9710503,6.1952114,6.1952114,6.9710503,6.5320086,6.5320086,,7.64,,5.26,,,,5.9886522,2.0333977,1.660131,,,,4.5747108,,,,,100,100,100,100,300,.33000001,,,5.21,,
1815,13.24925009720027,5.703916666666667,0,11266.83332824707,582.96698,104.57181,0,104.57181,687.53882,13.564,1386,1,.82999998,.090232819,55,.58999997,.49000001,,1,.82999998,.090232797,.5272727,.43763635,.047577303,.74275362,.61648548,.067020752,.5272727,.43763635,.047577292,.74275362,.61648548,.067020737,1,0,0,8510,11518,1386,8308,1468,135,14,363982.22,1102816.4,1466798.6,3.0298634,.74609089,2804.0747,135,8,97,100,,,,,.1,92,.84790409,.15209585,18.953167,18.953167,,721915.75,2.583941,1.7411531,,13.489664,6.5331182,9.3296185,-.64003742,-.82636696,-.29290786,-3.0453994,7.9388289,0,,,9.0489969,9.0249739,12.80486,13.913378,14.198593,-2.3025851,6.3681307,4.6498742,2.6074193,7.2341771,9.3516665,7.2341771,7.291656,4.9052749,2.6390574,4.5217886,0,0,0,0,0,0,0,0,15,225,3375,355582.84,355582.84,674381.31,500899.13,500899.13,,674381.31,517.18219,517.18219,980.86292,728.53943,728.53943,,980.86292,6.8884325,6.2483954,6.2483954,6.8884325,6.5910416,6.5910416,,7.3,,5.29,,,,5.8495555,1.9878744,1.6658182,,,,4.5217886,,,,,100,103,93.400002,96.699997,363.29999,.27000001,363,,5.08,,
1816,19.11899996735156,11.63083333333333,0,17466.83332824707,841.23602,213.23195,0,213.23195,1054.468,12.595,1330,1.125,.64999998,.12,51,.75,.43000001,.079999998,1.125,.64999998,.12,.6397059,.36960784,.068235293,.95201236,.55005157,.10154799,.6397059,.36960784,.068235293,.95201236,.55005157,.10154799,0,,,8790,11359,1330,8540,1475,136,13,363887.06,1101929.3,1465816.3,3.0282178,.8245098,2999.5566,156,13,136,100,,,,,.1,111,.79778242,.20221756,30.749834,30.749834,,1107191.4,2.9506826,2.4536595,,13.917337,6.9607916,9.7680588,-.44674674,-.99531275,-.19296625,-2.6847935,8.0062199,,,,9.0813704,9.052516,12.804599,13.912573,14.197923,-2.3025851,6.7348723,5.3623805,2.5332999,7.192934,9.3377657,7.192934,7.2964134,4.9126549,2.5649493,4.7095304,0,0,0,0,0,0,0,0,16,256,4096,619851.88,619851.88,1090084.4,922465.56,922465.56,725269.06,1090084.4,587.83374,587.83374,1033.7766,874.81604,874.81604,687.80566,1033.7766,6.9409738,6.3764443,6.3764443,6.9409738,6.7740135,6.7740135,6.5335064,7.25,,5.72,,,,5.8291001,1.9810015,1.7439688,,,,4.7095304,,,,,100,106.1,83,91.099998,238,.38999999,238,,5.17,,
1817,23.89325007656589,17.63883333333333,7,22618.83331298828,1051.303,323.3786,15.4,323.3786,1374.6816,13.119,1329,.72000003,.60000002,.12,48,.47999999,.40000001,.079999998,.72000003,.60000002,.12,.435,.36250001,.072499998,.61500001,.51250005,.1025,.435,.36250001,.072499998,.61500001,.51250005,.1025,2,0,0,9070,11684,1329,8790,1490,138,13,363608.72,1100614,1464222.8,3.0269186,.61625004,2332.2952,154,26,136,100,,,,,.1,93,.76476103,.23523891,41.532082,41.532082,,1443415.8,3.1735959,2.8701029,1.9459101,14.182523,7.2259774,10.026538,-.83240926,-1.0147308,-.48410249,-2.6241686,7.7546082,.69314718,,,9.1127272,9.0813704,12.803834,13.911379,14.196836,-2.3025851,6.9577856,5.7788239,2.5740616,7.1921821,9.3659754,7.1921821,7.3065314,4.9272537,2.5649493,4.5325994,0,0,0,0,0,0,0,0,17,289,4913,630044.06,630044.06,1042831.6,890751.94,890751.94,695221,1042831.6,458.31998,458.31998,758.59857,647.9696,647.9696,505.73236,758.59857,6.6314726,6.1275678,6.1275678,6.6314726,6.4738436,6.4738436,6.2260075,5.86,,5.27,,,,5.2604399,1.7681496,1.6620303,,,,4.5325994,,,,,84.599998,109.2,83,89,109.2,.81999999,109,,4.93,,
1818,29.25329151423648,25.59654166666666,7,31772.08332824707,1287.1448,469.26993,15.4,469.26993,1756.4147,13.838,1333,.89999998,.5,.1,46,.61000001,.34,.07,.89999998,.5,.1,.56739128,.31521741,.063043483,.79014987,.43897215,.087794431,.56739128,.31521741,.063043483,.79014987,.43897215,.087794431,2,498,.015674137,9370,12071,1333,9057,1579,146,14,363149.66,1098959.4,1462109,3.0261886,.72499996,2628.7544,174,47,165,100,,,,,.1,72,.7328251,.2671749,54.849834,54.849834,,1844235.4,3.3759921,3.2424572,1.9459101,14.427575,7.4710298,10.366343,-.56670612,-1.1544927,-.32158369,-2.7639306,7.8742652,.69314718,6.2105999,-4.1557431,9.1452684,9.1112928,12.80257,13.909874,14.195391,-2.3025851,7.1601815,6.1511784,2.6274185,7.1951871,9.3985615,7.1951871,7.3645473,4.9836068,2.6390574,4.2766662,0,0,0,0,0,0,0,0,18,324,5832,925436.5,925436.5,1467933.8,1288764,1288764,996015,1467933.8,526.88953,526.88953,835.7558,733.74701,733.74701,567.07281,835.7558,6.7283363,6.2669907,6.2669907,6.7283363,6.5981641,6.5981641,6.3404875,5.78,,5.08,,,,5.2277112,1.7544037,1.6253113,,,,4.2766662,,,,,92.300003,112.3,80.800003,89.800003,266.89999,.34,267,,5.08,,
1819,36.76691667642444,33.99575000000001,9.055833333333334,39299.49998474121,1617.7444,623.25543,19.922832,623.25543,2240.9998,14.412,1330,.82999998,.34999999,.1,46,.66000003,.28,.079999998,.82999998,.34999999,.1,.52326083,.22065216,.063043483,.8035419,.33884299,.096812285,.52326083,.22065216,.063043483,.8035419,.33884299,.096812285,2,233,.0059288284,9670,12416,1330,9335,1500,141,14,362443.47,1096926.4,1459369.9,3.0264757,.63358688,2250.3831,187,73,175,100,,,,,.1,75,.72188514,.27811491,70.762665,70.762665,,2353049.8,3.6045985,3.5262356,2.2034092,14.671223,7.7146773,10.578967,-.64767522,-1.5111678,-.45635813,-2.7639306,7.7188559,.69314718,5.4510384,-5.1279287,9.1767836,9.1415262,12.800624,13.908023,14.193516,-2.3025851,7.3887882,6.4349566,2.6680613,7.192934,9.4267416,7.192934,7.3132205,4.94876,2.6390574,4.3174882,0,0,0,0,0,0,0,0,19,361,6859,1003318,1003318,1591470,1540738.5,1540738.5,1267661.1,1591470,447.70999,447.70999,710.16071,687.52283,687.52283,565.66766,710.16071,6.5654912,6.1041455,6.1041455,6.5654912,6.5330949,6.5330949,6.338007,5.9,,5.17,,,,5.276804,1.7749523,1.6428727,,,,4.3174882,,,,,92.300003,115.4,68.699997,83.199997,122.2,.68000001,122,,5.22,,
1820,46.53362494939938,30.466,19.46916666666667,50704.99998474121,2047.4795,558.54333,42.832165,558.54333,2606.0229,14.834,1322,.935,.34999999,.1,42,.88,.33000001,.090000004,.935,.34999999,.1,.64559525,.24166666,.069047622,1.0141535,.37962964,.10846561,.64559525,.24166666,.069047622,1.0141535,.37962964,.10846561,2,410,.0080859875,9970,12720,1322,9618,1466,137,15,361503.38,1094358.5,1455861.9,3.0272429,.76642859,2695.6162,248,78,251,100,,,,,.1,67,.78567207,.21432787,76.999626,76.999626,,2736324,3.8401752,3.4166112,2.968832,14.822126,7.8655806,10.833779,-.43758252,-1.4201959,-.26601374,-2.6729589,7.8993821,.69314718,6.0161572,-4.8176227,9.2073355,9.1713915,12.798027,13.905679,14.191109,-2.3025851,7.6243649,6.3253322,2.6969218,7.1869011,9.4509306,7.1869011,7.2902927,4.919981,2.7080503,4.2046928,0,0,0,0,0,0,0,0,20,400,8000,1404013.3,1404013.3,2033398.4,2205538,2205538,1914378.6,2033398.4,538.75708,538.75708,780.2688,846.3233,846.3233,734.59778,780.2688,6.6596384,6.2892647,6.2892647,6.6596384,6.7409015,6.7409015,6.5993233,5.16,,5,,,,4.9740639,1.6409366,1.6094379,,,,4.2046928,,,,,153.8,118.5,58.200001,88.699997,191.7,.46000001,192,,5,,
1821,60.65320815099403,31.49783333333335,17.91066666666667,61643.66667175293,2668.7412,577.46027,39.403465,577.46027,3246.2014,15.792,1343,.67500001,.33000001,.12,40,.66000003,.31999999,.12,.67500001,.33000001,.12,.489375,.23925,.086999997,.74797297,.36567569,.13297297,.489375,.23925,.086999997,.74797297,.36567569,.13297297,5,1035,.016790045,10300,13295,1343,9899,1445,136,16,360696.56,1091056.6,1451753.3,3.0248601,.60899997,2200.7156,284,77,288,100,,,,,.1,74,.82211202,.17788799,92.151039,92.151039,,3408511.5,4.1051726,3.4499187,2.8853965,15.041786,8.0852404,11.029126,-.71462619,-1.4302462,-.49593708,-2.4418471,7.696538,1.6094379,6.9421568,-4.0869689,9.2398996,9.2001886,12.795793,13.902658,14.188283,-2.3025851,7.8893623,6.3586397,2.7595034,7.202661,9.4951429,7.202661,7.2758646,4.9126549,2.7725887,4.3040652,0,0,0,0,0,0,0,0,21,441,9261,1397234,1397234,1927219.4,2135567.3,2135567.3,1881290.3,1927219.4,430.42123,430.42123,593.68445,657.86652,657.86652,579.53589,593.68445,6.3863478,6.0647645,6.0647645,6.3863478,6.4890022,6.4890022,6.3622274,4.57,,4.93,,,,4.7326903,1.5195132,1.5953389,,,,4.3040652,,,,,84.599998,121.6,56,75.599998,148.3,.50999999,148,,5,,
1822,70.11924975644797,40.41316666666667,31.20233333333333,68882.66668701172,3085.2471,740.90808,68.645134,740.90808,3826.1553,17.291,1380,.64999998,.31999999,.12,40,.61000001,.30000001,.11,.64999998,.31999999,.12,.47125,.23199999,.086999997,.70316619,.34617412,.1298153,.47125,.23199999,.086999997,.70316619,.34617412,.1298153,6,1207,.017522551,10600,14063,1380,10189,1590,150,17,359881.97,1086778.8,1446660.8,3.01982,.58724999,2122.3848,304,81,313,100,,,,,.1,68,.80635697,.19364297,110.53242,110.53242,,4017463,4.2501974,3.6991556,3.4404929,15.206161,8.2496157,11.14016,-.75236654,-1.461018,-.53230464,-2.4418471,7.6602955,1.7917595,7.0958934,-4.0442667,9.268609,9.229064,12.793531,13.898728,14.184769,-2.3025851,8.0343866,6.6078768,2.8501861,7.2298388,9.5513029,7.2298388,7.3714895,5.0106354,2.8332133,4.2195077,0,0,0,0,0,0,0,0,22,484,10648,1593447.8,1593447.8,2197859,2377631,2377631,2062058.3,2197859,416.46185,416.46185,574.43018,621.41516,621.41516,538.93744,574.43018,6.3533788,6.031795,6.031795,6.3533788,6.4319992,6.4319992,6.2895994,4.65,,,,,,4.765419,1.5368673,,,,,4.2195077,,,,,92.300003,124.7,58.200001,78.900002,140.8,.56,141,,5.15,,
1823,68.03233310719952,45.40091666666665,49.398,65170.16670227051,2993.4226,832.35016,108.6756,832.35016,3825.7727,17.080999,1365,.43000001,.31999999,.13,36,.41999999,.31,.13,.43000001,.31999999,.13,.34638891,.25777778,.10472222,.46091503,.34300652,.13934641,.34638891,.25777778,.10472222,.46091503,.34300652,.13934641,4,651,.0099892337,10900,14317,1365,10488,1506,143,17,358809.72,1081851.6,1440661.4,3.0151124,.47527778,1798.5826,276,68,268,100,,,,,.1,80,.78243607,.21756393,113.43325,113.43325,,4017061.3,4.2199831,3.8155322,3.89991,15.206061,8.2495155,11.084757,-1.0601932,-1.3556573,-.74385583,-2.256444,7.4947543,1.3862944,6.4785094,-4.6062474,9.2965183,9.257987,12.790547,13.894185,14.180613,-2.3025851,8.0041723,6.7242532,2.8379667,7.2189097,9.5692034,7.2189097,7.3172126,4.9628448,2.8332133,4.3820267,0,0,0,0,0,0,0,0,23,529,12167,1327760.3,1327760.3,1648254.1,1766756,1766756,1605716.6,1648254.1,347.05676,347.05676,430.82907,461.80371,461.80371,419.71042,430.82907,6.0657115,5.8494883,5.8494883,6.0657115,6.1351399,6.1351399,6.0395651,4.72,,5,,,,4.7940564,1.5518088,1.6094379,,,,4.3820267,,,,,92.300003,127.8,56.599998,78.699997,147.10001,.54000002,147,,5.07,,
1824,60.27916666073725,44.10141666666668,89.72108333333334,57221.33334350586,2652.2834,808.526,197.38638,808.526,3460.8096,18.559,1402,.45500001,.30000001,.13,33,.46000001,.31,.13,.45500001,.30000001,.13,.39984849,.26363638,.11424242,.51462072,.33931035,.14703448,.39984849,.26363638,.11424242,.51462072,.33931035,.14703448,3,730,.01275748,11200,15129,1402,10795,1482,143,19,357609.59,1077153.3,1434762.9,3.0120926,.5316667,1986.0846,260,60,222,100,,,,,.1,78,.76637661,.23362337,104.38058,104.38058,,3633850,4.0989866,3.7864919,4.496706,15.105803,8.1492577,10.954682,-.91666955,-1.3331845,-.63173848,-2.1694326,7.5939202,1.0986123,6.5930448,-4.3616376,9.3236694,9.2868385,12.787197,13.889832,14.17651,-2.3025851,7.8831763,6.6952128,2.9209549,7.2456551,9.6243687,7.2456551,7.3011479,4.9628448,2.9444389,4.356709,0,0,0,0,0,0,0,0,24,576,13824,1350097.6,1350097.6,1536318,1737628.6,1737628.6,1564158.4,1536318,390.11035,390.11035,443.91867,502.08734,502.08734,451.96313,443.91867,6.0956411,5.9664297,5.9664297,6.0956411,6.2187743,6.2187743,6.1136007,4.25,,4.52,,,,4.6017756,1.446919,1.508512,,,,4.356709,,,,,92.300003,130.89999,53.799999,77.699997,127.2,.61000001,127,,5.02,,
1825,65.99146647192538,32.85129166666667,136.0973333333333,54350.66667175293,2903.6245,602.27368,299.41412,602.27368,3505.8982,19.886,1433,.70499998,.31999999,.15000001,34,.68000001,.31,.15000001,.70499998,.31999999,.15000001,.60132349,.27294117,.12794118,.77806187,.35316283,.16554509,.60132349,.27294117,.12794118,.77806187,.35316283,.16554509,8,2436,.044820059,11500,15927,1433,11115,1637,160,20,356481.91,1073124.6,1429606.5,3.0103199,.73779404,2652.4673,256,58,217,100,,,,,.1,68,.82821131,.17178869,98.842758,98.842758,,3681193,4.1895256,3.491991,4.9133701,15.118748,8.1622019,10.903213,-.50862223,-1.298499,-.30409056,-2.0561848,7.8832455,2.0794415,7.7981124,-3.1050994,9.3501024,9.3160505,12.784039,13.886086,14.17291,-2.3025851,7.9737153,6.400712,2.990016,7.2675252,9.6757708,7.2675252,7.4006205,5.0751739,2.9957323,4.2195077,0,0,0,0,0,0,0,0,25,625,15625,1841738.3,1841738.3,2159279.5,2383054,2383054,2085093.3,2159279.5,525.32562,525.32562,615.89911,679.72711,679.72711,594.73865,615.89911,6.4230833,6.2640185,6.2640185,6.4230833,6.5216913,6.5216913,6.3881221,4.32,,4.52,,,,4.6304131,1.4632554,1.508512,,,,4.2195077,,,,,100,133.89999,56.599998,81.5,134.10001,.63,134,,5.12,,
1826,66.27207465562969,30.876,145.617,53456.83332824707,2915.9712,566.06,320.35739,566.06,3482.0313,20.535,1443,.75,.30000001,.16,34,.75999999,.30000001,.16,.75,.30000001,.16,.6397059,.25588235,.13647059,.87857145,.3514286,.18742856,.6397059,.25588235,.13647059,.87857145,.3514286,.18742856,3,738,.013805532,11800,16522,1443,11449,1537,151,21,355736.44,1068704.8,1424441.3,3.0042038,.76764709,2730.9561,257,58,209,100,,,,,.1,70,.83743393,.16256604,97.148071,97.148071,,3656132.8,4.1937685,3.4299791,4.9809799,15.111917,8.1553707,10.88663,-.44674674,-1.3630375,-.26442516,-1.9916462,7.9124069,1.0986123,6.6039438,-4.2826858,9.3758545,9.3456573,12.781945,13.881958,14.169291,-2.3025851,7.9779582,6.3387003,3.0221307,7.2744794,9.7124481,7.2744794,7.3375878,5.0172796,3.0445225,4.2484951,0,0,0,0,0,0,0,0,26,676,17576,1905944.8,1905944.8,2234555.8,2617622.5,2617622.5,2259407.8,2234555.8,547.36578,547.36578,641.73914,751.75159,751.75159,648.87634,641.73914,6.4641819,6.3051171,6.3051171,6.4641819,6.622406,6.622406,6.4752421,4.5,,,,,,4.7040529,1.5040774,,,,,4.2484951,,,,,107.7,128.5,54.400002,80.300003,127.9,.63,128,,5.12,,
1827,80.53811626182869,40.10775000000001,180.43025,65834.91668701172,3543.677,735.30878,396.94656,735.30878,4278.9858,21.073,1449,.72500002,.30000001,.18000001,34,.74000001,.31,.18000001,.72500002,.30000001,.18000001,.61838239,.25588235,.15352942,.81326956,.33652532,.20191519,.61838239,.25588235,.15352942,.81326956,.33652532,.20191519,1,215.5,.003273339,12200,17099,1449,11797,1560,154,21,355072.28,1064326.1,1419398.4,2.9974914,.74632359,2667.864,280,69,264,100,,,,,.1,84,.82815814,.17184183,120.64587,120.64587,,4492935,4.3887305,3.6915696,5.1953444,15.318017,8.3614712,11.094906,-.48064825,-1.3630375,-.29259601,-1.8738631,7.8890333,0,5.372961,-5.7219448,9.4091911,9.3756008,12.780077,13.877852,14.165744,-2.3025851,8.1729202,6.6002903,3.0479927,7.2786288,9.7467756,7.2786288,7.3524413,5.0369525,3.0445225,4.4308167,0,0,0,0,0,0,0,0,27,729,19683,2280184.5,2280184.5,2673319.8,2998799.3,2998799.3,2733662.8,2673319.8,532.87964,532.87964,624.75543,700.82007,700.82007,638.8576,624.75543,6.4373603,6.2782955,6.2782955,6.4373603,6.5522513,6.5522513,6.4596815,4.37,,4.61,,,,4.6508684,1.474763,1.5282278,,,,4.4308167,,,,,107.7,123.1,53.799999,78.800003,125,.63,125,,5.06,,
1828,94.55544993560761,51.65353333333336,270.8484999999999,81950.41667938232,4160.4399,946.98145,595.8667,946.98145,5107.4214,21.391001,1449,.625,.25999999,.25,33,.63999999,.27000001,.25999999,.625,.25999999,.25,.54924244,.22848484,.21969697,.73109847,.30413693,.29243937,.54924244,.22848484,.21969697,.73109847,.30413693,.29243937,6,1248,.01522872,12500,17615,1449,12158,1587,158,21,354135.91,1058935.3,1413071.1,2.9901946,.66348487,2410.0891,327,76,309,100,,,,,.1,67,.81458718,.18541282,146.20898,146.20898,,5362792.5,4.5491862,3.9445586,5.6015596,15.494995,8.5384502,11.313869,-.59921533,-1.4762855,-.41024923,-1.5155061,7.7874188,1.7917595,7.1292977,-4.1845722,9.4334841,9.4057426,12.777436,13.872774,14.161276,-2.3025851,8.3333759,6.8532796,3.0629704,7.2786288,9.7765064,7.2786288,7.3696008,5.0625949,3.0445225,4.2046928,0,0,0,0,0,0,0,0,28,784,21952,2449601.5,2449601.5,2787477.5,3260672.8,3260672.8,2862743.5,2787477.5,479.61609,479.61609,545.77002,638.41858,638.41858,560.50659,545.77002,6.3021975,6.172986,6.172986,6.3021975,6.4589939,6.4589939,6.3288412,4.48,,,,,,4.6958704,1.4996231,,,,,4.2046928,,,,,105.1,117.8,53.799999,77.099998,106.7,.72000003,107,,5.12,,
1829,95.01638350612484,64.18998333333332,336.1294166666667,86958.75000762939,4180.7207,1176.8164,739.48474,1176.8164,5357.5371,20.117001,1401,.61500001,.25999999,.25,32,.63999999,.27000001,.25999999,.61500001,.25999999,.25,.55734378,.235625,.2265625,.72042859,.30457142,.29285714,.55734378,.235625,.2265625,.72042859,.30457142,.29285714,3,273,.0031394195,12900,17547,1401,12525,1589,161,20,352820.06,1052547.1,1405367.3,2.9832406,.6751563,2452.8813,337,90,317,100,,,,,.1,70,.78034377,.21965623,159.20636,159.20636,,5625414,4.5540495,4.1618471,5.8174963,15.542805,8.5862598,11.373189,-.58457303,-1.4455137,-.39281106,-1.4847344,7.8050189,1.0986123,5.6094718,-5.7637172,9.464983,9.435482,12.773713,13.866724,14.155809,-2.3025851,8.3382387,7.0705681,3.0015652,7.2449417,9.7726383,7.2449417,7.3708601,5.0814042,2.9957323,4.2484951,1,0,0,0,0,0,0,0,29,841,24389,2629212.8,2629212.8,2901200,3398548.8,3398548.8,3017710.5,2901200,490.75027,490.75027,541.51746,634.34906,634.34906,563.26453,541.51746,6.2943754,6.1959352,6.1959352,6.2943754,6.4525995,6.4525995,6.3337493,4.5,,4.77,,,,4.7040529,1.5040774,1.5623463,,,,4.2484951,,,,,102.5,112.4,52.700001,74.800003,100.1,.75,100,,5.09,,
1830,100.9059333705809,95.57239999999997,359.4549166666666,103532.4999923706,4439.8608,1752.1606,790.80084,1752.1606,6192.0215,23.801001,1503,.65499997,.38999999,.2,32,.72000003,.43000001,.22,.65499997,.38999999,.2,.59359372,.35343748,.18125001,.78523386,.46754384,.23976608,.59359372,.35343748,.18125001,.78523386,.46754384,.23976608,5,768.3333282470703,.0074211801,13200,19387,1503,12901,1574,160,24,351186.44,1046228.3,1397414.8,2.979125,.77031243,2838.0969,370,97,370,100,,,,,.1,68,.71702927,.2829707,196.47833,196.47833,,6501622.5,4.6141887,4.5598841,5.8845887,15.687562,8.7310171,11.547641,-.52156019,-1.0400487,-.26095909,-1.707878,7.9508891,1.6094379,6.6442237,-4.9034171,9.4879723,9.4650602,12.769073,13.860703,14.150134,-2.3025851,8.3983784,7.468605,3.1697276,7.3152184,9.8723583,7.3152184,7.3613753,5.0751739,3.1780539,4.2195077,1,0,0,0,0,0,0,0,30,900,27000,3578001,3578001,3948139.3,4733149,4733149,4344645.5,3948139.3,577.84052,577.84052,637.61719,764.39478,764.39478,701.65222,637.61719,6.4577379,6.3592978,6.3592978,6.4577379,6.6390843,6.6390843,6.5534377,4.37,,4.9,,,,4.6508684,1.474763,1.5892352,,,,4.2195077,,,,,100,107.1,50,71.599998,100,.72000003,100,,4.98,,
1831,105.1607751182746,120.93005,303.5166666666666,124926.0833358765,4627.0742,2217.051,667.73669,2217.051,6844.125,28.084999,1595,.70999998,.30000001,.17,32,.75999999,.31999999,.18000001,.70999998,.30000001,.17,.6434375,.27187502,.15406249,.82231635,.34745762,.19689265,.6434375,.27187502,.15406249,.82231635,.34745762,.19689265,5,1110,.0088852542,13600,21172,1595,13277,1597,163,28,348592.88,1039552.1,1388145,2.9821382,.77937502,2776.9167,432,103,430,100,,,,,.1,68,.67606515,.32393491,226.09082,226.09082,,7186331,4.6554904,4.7952123,5.7154365,15.787691,8.8311462,11.735477,-.44093037,-1.3024127,-.24926294,-1.870397,7.9290967,1.6094379,7.0121155,-4.7233624,9.5178251,9.4937887,12.76166,13.8543,14.143479,-2.3025851,8.4396801,7.7039332,3.3352356,7.374629,9.9604349,7.374629,7.3758821,5.09375,3.3322046,4.2195077,1,0,0,0,0,0,0,0,31,961,29791,3817094.8,3817094.8,4211966.5,4878266,4878266,4502875.5,4211966.5,557.71844,557.71844,615.41345,712.76691,712.76691,657.91833,615.41345,6.4222941,6.3238544,6.3238544,6.4222941,6.5691543,6.5691543,6.4890809,4.41,,,,,,4.667233,1.4838747,,,6.1199999,1.8115621,4.2195077,,,,,107.7,110.8,51.200001,74.5,124.5,.60000002,125,,5.04,,
1832,115.130016715033,142.1333583333333,367.0916666666666,146144.9999923706,5065.7207,2605.7783,807.60168,2605.7783,7671.499,31.533001,1653,.85000002,.235,.13,30,.88999999,.25,.14,.85000002,.235,.13,.82166672,.22716667,.12566666,.97346371,.26913407,.14888267,.82166672,.22716667,.12566666,.97346371,.26913407,.14888267,5,1301,.0089021176,14000,22612,1653,13676,1653,167,32,345286.31,1032642.8,1377929.1,2.9906857,.93525004,3215.5076,504,126,505,100,,,,,.1,68,.66033,.33967003,257.26337,257.26337,,8055074,4.7460623,4.9567657,5.9056115,15.901813,8.9452677,11.892355,-.19642042,-1.4820713,-.066941358,-2.0741224,8.0757408,1.6094379,7.1708884,-4.7214661,9.546813,9.5233974,12.75213,13.847631,14.136092,-2.3025851,8.5302515,7.8654866,3.4510345,7.410347,10.026236,7.410347,7.410347,5.1179938,3.4657359,4.2195077,1,0,0,0,0,0,0,0,32,1024,32768,4804373.5,4804373.5,4970041.5,5691947,5691947,5226357.5,4970041.5,626.2627,626.2627,647.85791,741.96021,741.96021,681.26941,647.85791,6.4736714,6.4397697,6.4397697,6.4736714,6.6092958,6.6092958,6.5239577,4.45,,5,,,,4.6835971,1.4929041,1.6094379,,6.25,1.8325815,4.2195077,,,,,107.7,114.5,52.200001,75.900002,99.900002,.75999999,100,,5.04,,
